站点编号,站点名称,平面坐标系x,平面坐标系y,起始时间,结束时间,降雨量
F1070,汽车北站,431632.338,2889786.369,2017/11/2 19:50:00,2017/11/2 20:00:00,0
F1070,汽车北站,431633.338,2889787.369,2017/11/2 20:00:00,2017/11/2 20:10:00,0
F1070,汽车北站,431634.338,2889788.369,2017/11/2 20:10:00,2017/11/2 20:20:00,0
F1070,汽车北站,431635.338,2889789.369,2017/11/2 20:20:00,2017/11/2 20:30:00,0
F1070,汽车北站,431636.338,2889790.369,2017/11/2 20:30:00,2017/11/2 20:40:00,0
F1070,汽车北站,431637.338,2889791.369,2017/11/2 20:40:00,2017/11/2 20:50:00,0
F1070,汽车北站,431638.338,2889792.369,2017/11/2 20:50:00,2017/11/2 21:00:00,0
F1070,汽车北站,431639.338,2889793.369,2017/11/2 21:00:00,2017/11/2 21:10:00,0
F1070,汽车北站,431640.338,2889794.369,2017/11/2 21:10:00,2017/11/2 21:20:00,0
F1070,汽车北站,431641.338,2889795.369,2017/11/2 21:20:00,2017/11/2 21:30:00,0
F1070,汽车北站,431642.338,2889796.369,2017/11/2 21:30:00,2017/11/2 21:40:00,0
F1070,汽车北站,431643.338,2889797.369,2017/11/2 21:40:00,2017/11/2 21:50:00,0
F1070,汽车北站,431644.338,2889798.369,2017/11/2 21:50:00,2017/11/2 22:00:00,0
F1070,汽车北站,431645.338,2889799.369,2017/11/2 22:00:00,2017/11/2 22:10:00,0
F1070,汽车北站,431646.338,2889800.369,2017/11/2 22:10:00,2017/11/2 22:20:00,0
F1070,汽车北站,431647.338,2889801.369,2017/11/2 22:20:00,2017/11/2 22:30:00,0
F1070,汽车北站,431648.338,2889802.369,2017/11/2 22:30:00,2017/11/2 22:40:00,0
F1070,汽车北站,431649.338,2889803.369,2017/11/2 22:40:00,2017/11/2 22:50:00,0
F1070,汽车北站,431650.338,2889804.369,2017/11/2 22:50:00,2017/11/2 23:00:00,0
F1070,汽车北站,431651.338,2889805.369,2017/11/2 23:00:00,2017/11/2 23:10:00,0
F1070,汽车北站,431652.338,2889806.369,2017/11/2 23:10:00,2017/11/2 23:20:00,0
F1070,汽车北站,431653.338,2889807.369,2017/11/2 23:20:00,2017/11/2 23:30:00,0
F1070,汽车北站,431654.338,2889808.369,2017/11/2 23:30:00,2017/11/2 23:40:00,0
F1070,汽车北站,431655.338,2889809.369,2017/11/2 23:40:00,2017/11/2 23:50:00,0
F1070,汽车北站,431656.338,2889810.369,2017/11/2 23:50:00,2017/11/3 0:00:00,0
F1070,汽车北站,431657.338,2889811.369,2017/11/3 0:00:00,2017/11/3 0:10:00,0
F1070,汽车北站,431658.338,2889812.369,2017/11/3 0:10:00,2017/11/3 0:20:00,0
F1070,汽车北站,431659.338,2889813.369,2017/11/3 0:20:00,2017/11/3 0:30:00,0
F1070,汽车北站,431660.338,2889814.369,2017/11/3 0:30:00,2017/11/3 0:40:00,0
F1070,汽车北站,431661.338,2889815.369,2017/11/3 0:40:00,2017/11/3 0:50:00,0
F1070,汽车北站,431662.338,2889816.369,2017/11/3 0:50:00,2017/11/3 1:00:00,0
F1070,汽车北站,431663.338,2889817.369,2017/11/3 1:00:00,2017/11/3 1:10:00,0
F1070,汽车北站,431664.338,2889818.369,2017/11/3 1:10:00,2017/11/3 1:20:00,0
F1070,汽车北站,431665.338,2889819.369,2017/11/3 1:20:00,2017/11/3 1:30:00,0
F1070,汽车北站,431666.338,2889820.369,2017/11/3 1:30:00,2017/11/3 1:40:00,0
F1070,汽车北站,431667.338,2889821.369,2017/11/3 1:40:00,2017/11/3 1:50:00,0
F1070,汽车北站,431668.338,2889822.369,2017/11/3 1:50:00,2017/11/3 2:00:00,0
F1070,汽车北站,431669.338,2889823.369,2017/11/3 2:00:00,2017/11/3 2:10:00,0
F1070,汽车北站,431670.338,2889824.369,2017/11/3 2:10:00,2017/11/3 2:20:00,0
F1070,汽车北站,431671.338,2889825.369,2017/11/3 2:20:00,2017/11/3 2:30:00,0
F1070,汽车北站,431672.338,2889826.369,2017/11/3 2:30:00,2017/11/3 2:40:00,0
F1070,汽车北站,431673.338,2889827.369,2017/11/3 2:40:00,2017/11/3 2:50:00,0
F1070,汽车北站,431674.338,2889828.369,2017/11/3 2:50:00,2017/11/3 3:00:00,0
F1070,汽车北站,431675.338,2889829.369,2017/11/3 3:00:00,2017/11/3 3:10:00,0
F1070,汽车北站,431676.338,2889830.369,2017/11/3 3:10:00,2017/11/3 3:20:00,0
F1070,汽车北站,431677.338,2889831.369,2017/11/3 3:20:00,2017/11/3 3:30:00,0
F1070,汽车北站,431678.338,2889832.369,2017/11/3 3:30:00,2017/11/3 3:40:00,0
F1070,汽车北站,431679.338,2889833.369,2017/11/3 3:40:00,2017/11/3 3:50:00,0
F1070,汽车北站,431680.338,2889834.369,2017/11/3 3:50:00,2017/11/3 4:00:00,0
F1070,汽车北站,431681.338,2889835.369,2017/11/3 4:00:00,2017/11/3 4:10:00,0
F1070,汽车北站,431682.338,2889836.369,2017/11/3 4:10:00,2017/11/3 4:20:00,0
F1070,汽车北站,431683.338,2889837.369,2017/11/3 4:20:00,2017/11/3 4:30:00,0
F1070,汽车北站,431684.338,2889838.369,2017/11/3 4:30:00,2017/11/3 4:40:00,0
F1070,汽车北站,431685.338,2889839.369,2017/11/3 4:40:00,2017/11/3 4:50:00,0
F1070,汽车北站,431686.338,2889840.369,2017/11/3 4:50:00,2017/11/3 5:00:00,0
F1070,汽车北站,431687.338,2889841.369,2017/11/3 5:00:00,2017/11/3 5:10:00,0
F1070,汽车北站,431688.338,2889842.369,2017/11/3 5:10:00,2017/11/3 5:20:00,0
F1070,汽车北站,431689.338,2889843.369,2017/11/3 5:20:00,2017/11/3 5:30:00,0
F1070,汽车北站,431690.338,2889844.369,2017/11/3 5:30:00,2017/11/3 5:40:00,0
F1070,汽车北站,431691.338,2889845.369,2017/11/3 5:40:00,2017/11/3 5:50:00,0
F1070,汽车北站,431692.338,2889846.369,2017/11/3 5:50:00,2017/11/3 6:00:00,0
F1070,汽车北站,431693.338,2889847.369,2017/11/3 6:00:00,2017/11/3 6:10:00,0
F1070,汽车北站,431694.338,2889848.369,2017/11/3 6:10:00,2017/11/3 6:20:00,0
F1070,汽车北站,431695.338,2889849.369,2017/11/3 6:20:00,2017/11/3 6:30:00,0
F1070,汽车北站,431696.338,2889850.369,2017/11/3 6:30:00,2017/11/3 6:40:00,0
F1070,汽车北站,431697.338,2889851.369,2017/11/3 6:40:00,2017/11/3 6:50:00,0
F1070,汽车北站,431698.338,2889852.369,2017/11/3 6:50:00,2017/11/3 7:00:00,0
F1070,汽车北站,431699.338,2889853.369,2017/11/3 7:00:00,2017/11/3 7:10:00,0
F1070,汽车北站,431700.338,2889854.369,2017/11/3 7:10:00,2017/11/3 7:20:00,0
F1070,汽车北站,431701.338,2889855.369,2017/11/3 7:20:00,2017/11/3 7:30:00,0
F1070,汽车北站,431702.338,2889856.369,2017/11/3 7:30:00,2017/11/3 7:40:00,0
F1070,汽车北站,431703.338,2889857.369,2017/11/3 7:40:00,2017/11/3 7:50:00,0
F1070,汽车北站,431704.338,2889858.369,2017/11/3 7:50:00,2017/11/3 8:00:00,0
F1070,汽车北站,431705.338,2889859.369,2017/11/3 8:00:00,2017/11/3 8:10:00,0
F1070,汽车北站,431706.338,2889860.369,2017/11/3 8:10:00,2017/11/3 8:20:00,0
F1070,汽车北站,431707.338,2889861.369,2017/11/3 8:20:00,2017/11/3 8:30:00,0
F1070,汽车北站,431708.338,2889862.369,2017/11/3 8:30:00,2017/11/3 8:40:00,0
F1070,汽车北站,431709.338,2889863.369,2017/11/3 8:40:00,2017/11/3 8:50:00,0
F1070,汽车北站,431710.338,2889864.369,2017/11/3 8:50:00,2017/11/3 9:00:00,0
F1070,汽车北站,431711.338,2889865.369,2017/11/3 9:00:00,2017/11/3 9:10:00,0
F1070,汽车北站,431712.338,2889866.369,2017/11/3 9:10:00,2017/11/3 9:20:00,0
F1070,汽车北站,431713.338,2889867.369,2017/11/3 9:20:00,2017/11/3 9:30:00,0
F1070,汽车北站,431714.338,2889868.369,2017/11/3 9:30:00,2017/11/3 9:40:00,0
F1070,汽车北站,431715.338,2889869.369,2017/11/3 9:40:00,2017/11/3 9:50:00,0
F1070,汽车北站,431716.338,2889870.369,2017/11/3 9:50:00,2017/11/3 10:00:00,0
F1070,汽车北站,431717.338,2889871.369,2017/11/3 10:00:00,2017/11/3 10:10:00,0
F1070,汽车北站,431718.338,2889872.369,2017/11/3 10:10:00,2017/11/3 10:20:00,0
F1070,汽车北站,431719.338,2889873.369,2017/11/3 10:20:00,2017/11/3 10:30:00,0
F1070,汽车北站,431720.338,2889874.369,2017/11/3 10:30:00,2017/11/3 10:40:00,0
F1070,汽车北站,431721.338,2889875.369,2017/11/3 10:40:00,2017/11/3 10:50:00,0
F1070,汽车北站,431722.338,2889876.369,2017/11/3 10:50:00,2017/11/3 11:00:00,0
F1070,汽车北站,431723.338,2889877.369,2017/11/3 11:00:00,2017/11/3 11:10:00,0
F1070,汽车北站,431724.338,2889878.369,2017/11/3 11:10:00,2017/11/3 11:20:00,0
F1070,汽车北站,431725.338,2889879.369,2017/11/3 11:20:00,2017/11/3 11:30:00,0
F1070,汽车北站,431726.338,2889880.369,2017/11/3 11:30:00,2017/11/3 11:40:00,0
F1070,汽车北站,431727.338,2889881.369,2017/11/3 11:40:00,2017/11/3 11:50:00,0
F1070,汽车北站,431728.338,2889882.369,2017/11/3 11:50:00,2017/11/3 12:00:00,0
F1070,汽车北站,431729.338,2889883.369,2017/11/3 12:00:00,2017/11/3 12:10:00,0
F1070,汽车北站,431730.338,2889884.369,2017/11/3 12:10:00,2017/11/3 12:20:00,0
F1070,汽车北站,431731.338,2889885.369,2017/11/3 12:20:00,2017/11/3 12:30:00,0
F1070,汽车北站,431732.338,2889886.369,2017/11/3 12:30:00,2017/11/3 12:40:00,0
F1070,汽车北站,431733.338,2889887.369,2017/11/3 12:40:00,2017/11/3 12:50:00,0
F1070,汽车北站,431734.338,2889888.369,2017/11/3 12:50:00,2017/11/3 13:00:00,0
F1070,汽车北站,431735.338,2889889.369,2017/11/3 13:00:00,2017/11/3 13:10:00,0
F1070,汽车北站,431736.338,2889890.369,2017/11/3 13:10:00,2017/11/3 13:20:00,0
F1070,汽车北站,431737.338,2889891.369,2017/11/3 13:20:00,2017/11/3 13:30:00,0
F1070,汽车北站,431738.338,2889892.369,2017/11/3 13:30:00,2017/11/3 13:40:00,0
F1070,汽车北站,431739.338,2889893.369,2017/11/3 13:40:00,2017/11/3 13:50:00,0
F1070,汽车北站,431740.338,2889894.369,2017/11/3 13:50:00,2017/11/3 14:00:00,0
F1070,汽车北站,431741.338,2889895.369,2017/11/3 14:00:00,2017/11/3 14:10:00,0
F1070,汽车北站,431742.338,2889896.369,2017/11/3 14:10:00,2017/11/3 14:20:00,0
F1070,汽车北站,431743.338,2889897.369,2017/11/3 14:20:00,2017/11/3 14:30:00,0
F1070,汽车北站,431744.338,2889898.369,2017/11/3 14:30:00,2017/11/3 14:40:00,0
F1070,汽车北站,431745.338,2889899.369,2017/11/3 14:40:00,2017/11/3 14:50:00,0
F1070,汽车北站,431746.338,2889900.369,2017/11/3 14:50:00,2017/11/3 15:00:00,0
F1070,汽车北站,431747.338,2889901.369,2017/11/3 15:00:00,2017/11/3 15:10:00,0
F1070,汽车北站,431748.338,2889902.369,2017/11/3 15:10:00,2017/11/3 15:20:00,0
F1070,汽车北站,431749.338,2889903.369,2017/11/3 15:20:00,2017/11/3 15:30:00,0
F1070,汽车北站,431750.338,2889904.369,2017/11/3 15:30:00,2017/11/3 15:40:00,0
F1070,汽车北站,431751.338,2889905.369,2017/11/3 15:40:00,2017/11/3 15:50:00,0
F1070,汽车北站,431752.338,2889906.369,2017/11/3 15:50:00,2017/11/3 16:00:00,0
F1070,汽车北站,431753.338,2889907.369,2017/11/3 16:00:00,2017/11/3 16:10:00,0
F1070,汽车北站,431754.338,2889908.369,2017/11/3 16:10:00,2017/11/3 16:20:00,0
F1070,汽车北站,431755.338,2889909.369,2017/11/3 16:20:00,2017/11/3 16:30:00,0
F1070,汽车北站,431756.338,2889910.369,2017/11/3 16:30:00,2017/11/3 16:40:00,0
F1070,汽车北站,431757.338,2889911.369,2017/11/3 16:40:00,2017/11/3 16:50:00,0
F1070,汽车北站,431758.338,2889912.369,2017/11/3 16:50:00,2017/11/3 17:00:00,0
F1070,汽车北站,431759.338,2889913.369,2017/11/3 17:00:00,2017/11/3 17:10:00,0
F1070,汽车北站,431760.338,2889914.369,2017/11/3 17:10:00,2017/11/3 17:20:00,0
F1070,汽车北站,431761.338,2889915.369,2017/11/3 17:20:00,2017/11/3 17:30:00,0
F1070,汽车北站,431762.338,2889916.369,2017/11/3 17:30:00,2017/11/3 17:40:00,0
F1070,汽车北站,431763.338,2889917.369,2017/11/3 17:40:00,2017/11/3 17:50:00,0
F1070,汽车北站,431764.338,2889918.369,2017/11/3 17:50:00,2017/11/3 18:00:00,0
F1070,汽车北站,431765.338,2889919.369,2017/11/3 18:00:00,2017/11/3 18:10:00,0
F1070,汽车北站,431766.338,2889920.369,2017/11/3 18:10:00,2017/11/3 18:20:00,0
F1070,汽车北站,431767.338,2889921.369,2017/11/3 18:20:00,2017/11/3 18:30:00,0
F1070,汽车北站,431768.338,2889922.369,2017/11/3 18:30:00,2017/11/3 18:40:00,0
F1070,汽车北站,431769.338,2889923.369,2017/11/3 18:40:00,2017/11/3 18:50:00,0
F1070,汽车北站,431770.338,2889924.369,2017/11/3 18:50:00,2017/11/3 19:00:00,0
F1070,汽车北站,431771.338,2889925.369,2017/11/3 19:00:00,2017/11/3 19:10:00,0
F1070,汽车北站,431772.338,2889926.369,2017/11/3 19:10:00,2017/11/3 19:20:00,0
F1070,汽车北站,431773.338,2889927.369,2017/11/3 19:20:00,2017/11/3 19:30:00,0
F1070,汽车北站,431774.338,2889928.369,2017/11/3 19:30:00,2017/11/3 19:40:00,0
F1070,汽车北站,431775.338,2889929.369,2017/11/3 19:40:00,2017/11/3 19:50:00,0
F1070,汽车北站,431776.338,2889930.369,2017/11/3 19:50:00,2017/11/3 20:00:00,0
F1070,汽车北站,431777.338,2889931.369,2017/11/3 20:00:00,2017/11/3 20:10:00,0
F1070,汽车北站,431778.338,2889932.369,2017/11/3 20:10:00,2017/11/3 20:20:00,0
F1070,汽车北站,431779.338,2889933.369,2017/11/3 20:20:00,2017/11/3 20:30:00,0
F1070,汽车北站,431780.338,2889934.369,2017/11/3 20:30:00,2017/11/3 20:40:00,0
F1070,汽车北站,431781.338,2889935.369,2017/11/3 20:40:00,2017/11/3 20:50:00,0
F1070,汽车北站,431782.338,2889936.369,2017/11/3 20:50:00,2017/11/3 21:00:00,0
F1070,汽车北站,431783.338,2889937.369,2017/11/3 21:00:00,2017/11/3 21:10:00,0
F1070,汽车北站,431784.338,2889938.369,2017/11/3 21:10:00,2017/11/3 21:20:00,0
F1070,汽车北站,431785.338,2889939.369,2017/11/3 21:20:00,2017/11/3 21:30:00,0
F1070,汽车北站,431786.338,2889940.369,2017/11/3 21:30:00,2017/11/3 21:40:00,0
F1070,汽车北站,431787.338,2889941.369,2017/11/3 21:40:00,2017/11/3 21:50:00,0
F1070,汽车北站,431788.338,2889942.369,2017/11/3 21:50:00,2017/11/3 22:00:00,0
F1070,汽车北站,431789.338,2889943.369,2017/11/3 22:00:00,2017/11/3 22:10:00,0
F1070,汽车北站,431790.338,2889944.369,2017/11/3 22:10:00,2017/11/3 22:20:00,0
F1070,汽车北站,431791.338,2889945.369,2017/11/3 22:20:00,2017/11/3 22:30:00,0
F1070,汽车北站,431792.338,2889946.369,2017/11/3 22:30:00,2017/11/3 22:40:00,0
F1070,汽车北站,431793.338,2889947.369,2017/11/3 22:40:00,2017/11/3 22:50:00,0
F1070,汽车北站,431794.338,2889948.369,2017/11/3 22:50:00,2017/11/3 23:00:00,0
F1070,汽车北站,431795.338,2889949.369,2017/11/3 23:00:00,2017/11/3 23:10:00,0
F1070,汽车北站,431796.338,2889950.369,2017/11/3 23:10:00,2017/11/3 23:20:00,0
F1070,汽车北站,431797.338,2889951.369,2017/11/3 23:20:00,2017/11/3 23:30:00,0
F1070,汽车北站,431798.338,2889952.369,2017/11/3 23:30:00,2017/11/3 23:40:00,0
F1070,汽车北站,431799.338,2889953.369,2017/11/3 23:40:00,2017/11/3 23:50:00,0
F1070,汽车北站,431800.338,2889954.369,2017/11/3 23:50:00,2017/11/4 0:00:00,0
F1070,汽车北站,431801.338,2889955.369,2017/11/4 0:00:00,2017/11/4 0:10:00,0
F1070,汽车北站,431802.338,2889956.369,2017/11/4 0:10:00,2017/11/4 0:20:00,0
F1070,汽车北站,431803.338,2889957.369,2017/11/4 0:20:00,2017/11/4 0:30:00,0
F1070,汽车北站,431804.338,2889958.369,2017/11/4 0:30:00,2017/11/4 0:40:00,0
F1070,汽车北站,431805.338,2889959.369,2017/11/4 0:40:00,2017/11/4 0:50:00,0
F1070,汽车北站,431806.338,2889960.369,2017/11/4 0:50:00,2017/11/4 1:00:00,0
F1070,汽车北站,431807.338,2889961.369,2017/11/4 1:00:00,2017/11/4 1:10:00,0
F1070,汽车北站,431808.338,2889962.369,2017/11/4 1:10:00,2017/11/4 1:20:00,0
F1070,汽车北站,431809.338,2889963.369,2017/11/4 1:20:00,2017/11/4 1:30:00,0
F1070,汽车北站,431810.338,2889964.369,2017/11/4 1:30:00,2017/11/4 1:40:00,0
F1070,汽车北站,431811.338,2889965.369,2017/11/4 1:40:00,2017/11/4 1:50:00,0
F1070,汽车北站,431812.338,2889966.369,2017/11/4 1:50:00,2017/11/4 2:00:00,0
F1070,汽车北站,431813.338,2889967.369,2017/11/4 2:00:00,2017/11/4 2:10:00,0
F1070,汽车北站,431814.338,2889968.369,2017/11/4 2:10:00,2017/11/4 2:20:00,0
F1070,汽车北站,431815.338,2889969.369,2017/11/4 2:20:00,2017/11/4 2:30:00,0
F1070,汽车北站,431816.338,2889970.369,2017/11/4 2:30:00,2017/11/4 2:40:00,0
F1070,汽车北站,431817.338,2889971.369,2017/11/4 2:40:00,2017/11/4 2:50:00,0
F1070,汽车北站,431818.338,2889972.369,2017/11/4 2:50:00,2017/11/4 3:00:00,0
F1070,汽车北站,431819.338,2889973.369,2017/11/4 3:00:00,2017/11/4 3:10:00,0
F1070,汽车北站,431820.338,2889974.369,2017/11/4 3:10:00,2017/11/4 3:20:00,0
F1070,汽车北站,431821.338,2889975.369,2017/11/4 3:20:00,2017/11/4 3:30:00,0
F1070,汽车北站,431822.338,2889976.369,2017/11/4 3:30:00,2017/11/4 3:40:00,0
F1070,汽车北站,431823.338,2889977.369,2017/11/4 3:40:00,2017/11/4 3:50:00,0
F1070,汽车北站,431824.338,2889978.369,2017/11/4 3:50:00,2017/11/4 4:00:00,0
F1070,汽车北站,431825.338,2889979.369,2017/11/4 4:00:00,2017/11/4 4:10:00,0
F1070,汽车北站,431826.338,2889980.369,2017/11/4 4:10:00,2017/11/4 4:20:00,0
F1070,汽车北站,431827.338,2889981.369,2017/11/4 4:20:00,2017/11/4 4:30:00,0
F1070,汽车北站,431828.338,2889982.369,2017/11/4 4:30:00,2017/11/4 4:40:00,0
F1070,汽车北站,431829.338,2889983.369,2017/11/4 4:40:00,2017/11/4 4:50:00,0
F1070,汽车北站,431830.338,2889984.369,2017/11/4 4:50:00,2017/11/4 5:00:00,0
F1070,汽车北站,431831.338,2889985.369,2017/11/4 5:00:00,2017/11/4 5:10:00,0
F1070,汽车北站,431832.338,2889986.369,2017/11/4 5:10:00,2017/11/4 5:20:00,0
F1070,汽车北站,431833.338,2889987.369,2017/11/4 5:20:00,2017/11/4 5:30:00,0
F1070,汽车北站,431834.338,2889988.369,2017/11/4 5:30:00,2017/11/4 5:40:00,0
F1070,汽车北站,431835.338,2889989.369,2017/11/4 5:40:00,2017/11/4 5:50:00,0
F1070,汽车北站,431836.338,2889990.369,2017/11/4 5:50:00,2017/11/4 6:00:00,0
F1070,汽车北站,431837.338,2889991.369,2017/11/4 6:00:00,2017/11/4 6:10:00,0
F1070,汽车北站,431838.338,2889992.369,2017/11/4 6:10:00,2017/11/4 6:20:00,0
F1070,汽车北站,431839.338,2889993.369,2017/11/4 6:20:00,2017/11/4 6:30:00,0
F1070,汽车北站,431840.338,2889994.369,2017/11/4 6:30:00,2017/11/4 6:40:00,0
F1070,汽车北站,431841.338,2889995.369,2017/11/4 6:40:00,2017/11/4 6:50:00,0
F1070,汽车北站,431842.338,2889996.369,2017/11/4 6:50:00,2017/11/4 7:00:00,0
F1070,汽车北站,431843.338,2889997.369,2017/11/4 7:00:00,2017/11/4 7:10:00,0
F1070,汽车北站,431844.338,2889998.369,2017/11/4 7:10:00,2017/11/4 7:20:00,0
F1070,汽车北站,431845.338,2889999.369,2017/11/4 7:20:00,2017/11/4 7:30:00,0
F1070,汽车北站,431846.338,2890000.369,2017/11/4 7:30:00,2017/11/4 7:40:00,0
F1070,汽车北站,431847.338,2890001.369,2017/11/4 7:40:00,2017/11/4 7:50:00,0
F1070,汽车北站,431848.338,2890002.369,2017/11/4 7:50:00,2017/11/4 8:00:00,0
F1070,汽车北站,431849.338,2890003.369,2017/11/4 8:00:00,2017/11/4 8:10:00,0
F1070,汽车北站,431850.338,2890004.369,2017/11/4 8:10:00,2017/11/4 8:20:00,0
F1070,汽车北站,431851.338,2890005.369,2017/11/4 8:20:00,2017/11/4 8:30:00,0
F1070,汽车北站,431852.338,2890006.369,2017/11/4 8:30:00,2017/11/4 8:40:00,0
F1070,汽车北站,431853.338,2890007.369,2017/11/4 8:40:00,2017/11/4 8:50:00,0
F1070,汽车北站,431854.338,2890008.369,2017/11/4 8:50:00,2017/11/4 9:00:00,0
F1070,汽车北站,431855.338,2890009.369,2017/11/4 9:00:00,2017/11/4 9:10:00,0
F1070,汽车北站,431856.338,2890010.369,2017/11/4 9:10:00,2017/11/4 9:20:00,0
F1070,汽车北站,431857.338,2890011.369,2017/11/4 9:20:00,2017/11/4 9:30:00,0
F1070,汽车北站,431858.338,2890012.369,2017/11/4 9:30:00,2017/11/4 9:40:00,0
F1070,汽车北站,431859.338,2890013.369,2017/11/4 9:40:00,2017/11/4 9:50:00,0
F1070,汽车北站,431860.338,2890014.369,2017/11/4 9:50:00,2017/11/4 10:00:00,0
F1070,汽车北站,431861.338,2890015.369,2017/11/4 10:00:00,2017/11/4 10:10:00,0
F1070,汽车北站,431862.338,2890016.369,2017/11/4 10:10:00,2017/11/4 10:20:00,0
F1070,汽车北站,431863.338,2890017.369,2017/11/4 10:20:00,2017/11/4 10:30:00,0
F1070,汽车北站,431864.338,2890018.369,2017/11/4 10:30:00,2017/11/4 10:40:00,0
F1070,汽车北站,431865.338,2890019.369,2017/11/4 10:40:00,2017/11/4 10:50:00,0
F1070,汽车北站,431866.338,2890020.369,2017/11/4 10:50:00,2017/11/4 11:00:00,0
F1070,汽车北站,431867.338,2890021.369,2017/11/4 11:00:00,2017/11/4 11:10:00,0
F1070,汽车北站,431868.338,2890022.369,2017/11/4 11:10:00,2017/11/4 11:20:00,0
F1070,汽车北站,431869.338,2890023.369,2017/11/4 11:20:00,2017/11/4 11:30:00,0
F1070,汽车北站,431870.338,2890024.369,2017/11/4 11:30:00,2017/11/4 11:40:00,0
F1070,汽车北站,431871.338,2890025.369,2017/11/4 11:40:00,2017/11/4 11:50:00,0
F1070,汽车北站,431872.338,2890026.369,2017/11/4 11:50:00,2017/11/4 12:00:00,0
F1070,汽车北站,431873.338,2890027.369,2017/11/4 12:00:00,2017/11/4 12:10:00,0
F1070,汽车北站,431874.338,2890028.369,2017/11/4 12:10:00,2017/11/4 12:20:00,0
F1070,汽车北站,431875.338,2890029.369,2017/11/4 12:20:00,2017/11/4 12:30:00,0
F1070,汽车北站,431876.338,2890030.369,2017/11/4 12:30:00,2017/11/4 12:40:00,0
F1070,汽车北站,431877.338,2890031.369,2017/11/4 12:40:00,2017/11/4 12:50:00,0
F1070,汽车北站,431878.338,2890032.369,2017/11/4 12:50:00,2017/11/4 13:00:00,0
F1070,汽车北站,431879.338,2890033.369,2017/11/4 13:00:00,2017/11/4 13:10:00,0
F1070,汽车北站,431880.338,2890034.369,2017/11/4 13:10:00,2017/11/4 13:20:00,0
F1070,汽车北站,431881.338,2890035.369,2017/11/4 13:20:00,2017/11/4 13:30:00,0
F1070,汽车北站,431882.338,2890036.369,2017/11/4 13:30:00,2017/11/4 13:40:00,0
F1070,汽车北站,431883.338,2890037.369,2017/11/4 13:40:00,2017/11/4 13:50:00,0
F1070,汽车北站,431884.338,2890038.369,2017/11/4 13:50:00,2017/11/4 14:00:00,0
F1070,汽车北站,431885.338,2890039.369,2017/11/4 14:00:00,2017/11/4 14:10:00,0
F1070,汽车北站,431886.338,2890040.369,2017/11/4 14:10:00,2017/11/4 14:20:00,0
F1070,汽车北站,431887.338,2890041.369,2017/11/4 14:20:00,2017/11/4 14:30:00,0
F1070,汽车北站,431888.338,2890042.369,2017/11/4 14:30:00,2017/11/4 14:40:00,0
F1070,汽车北站,431889.338,2890043.369,2017/11/4 14:40:00,2017/11/4 14:50:00,0
F1070,汽车北站,431890.338,2890044.369,2017/11/4 14:50:00,2017/11/4 15:00:00,0
F1070,汽车北站,431891.338,2890045.369,2017/11/4 15:00:00,2017/11/4 15:10:00,0
F1070,汽车北站,431892.338,2890046.369,2017/11/4 15:10:00,2017/11/4 15:20:00,0
F1070,汽车北站,431893.338,2890047.369,2017/11/4 15:20:00,2017/11/4 15:30:00,0
F1070,汽车北站,431894.338,2890048.369,2017/11/4 15:30:00,2017/11/4 15:40:00,0
F1070,汽车北站,431895.338,2890049.369,2017/11/4 15:40:00,2017/11/4 15:50:00,0
F1070,汽车北站,431896.338,2890050.369,2017/11/4 15:50:00,2017/11/4 16:00:00,0
F1070,汽车北站,431897.338,2890051.369,2017/11/4 16:00:00,2017/11/4 16:10:00,0
F1070,汽车北站,431898.338,2890052.369,2017/11/4 16:10:00,2017/11/4 16:20:00,0
F1070,汽车北站,431899.338,2890053.369,2017/11/4 16:20:00,2017/11/4 16:30:00,0
F1070,汽车北站,431900.338,2890054.369,2017/11/4 16:30:00,2017/11/4 16:40:00,0
F1070,汽车北站,431901.338,2890055.369,2017/11/4 16:40:00,2017/11/4 16:50:00,0
F1070,汽车北站,431902.338,2890056.369,2017/11/4 16:50:00,2017/11/4 17:00:00,0
F1070,汽车北站,431903.338,2890057.369,2017/11/4 17:00:00,2017/11/4 17:10:00,0
